p=0.35;p=0.65;;;;;;
0.370967742;0.64516129;;;;;;
0.274193548;0.693548387;;;;;;
0.35483871;0.612903226;;;;;;
0.290322581;0.693548387;;;;;;
0.314516129;0.580645161;;;;;;
0.379032258;0.653225806;;;;;;
0.35483871;0.653225806;;;;;;
0.362903226;0.629032258;;;;;;
0.338709677;0.612903226;;;;;;
0.338709677;0.733870968;;;;;;
0.314516129;0.685483871;;;;;;
0.322580645;0.596774194;;;;;;
0.314516129;0.709677419;;;;;;
0.411290323;0.653225806;;;;;;
0.35483871;0.60483871;;;;;;
0.274193548;0.64516129;;;;;;
0.35483871;0.685483871;;;;;;
0.35483871;0.669354839;;;;;;
0.451612903;0.60483871;;;;;;
0.403225806;0.629032258;;;;;;
0.370967742;0.637096774;;;;;;
0.338709677;0.741935484;;;;;;
0.39516129;0.629032258;;;;;;
0.330645161;0.580645161;;;;;;
0.362903226;0.620967742;;;;;;
0.322580645;0.693548387;;;;;;
0.362903226;0.653225806;;;;;;
0.322580645;0.64516129;;;;;;
0.330645161;0.620967742;;;;;;
0.403225806;0.548387097;;;;;;
0.274193548;0.677419355;;;;;;
0.346774194;0.620967742;;;;;;
0.419354839;0.669354839;;;;;;
0.298387097;0.693548387;;;;;;
0.306451613;0.637096774;;;;;;
0.330645161;0.637096774;;;;;;
0.298387097;0.717741935;;;;;;
0.370967742;0.629032258;;;;;;
0.346774194;0.685483871;;;;;;
0.314516129;0.580645161;;;;;;
0.370967742;0.653225806;;;;;;
0.314516129;0.612903226;;;;;;
0.362903226;0.637096774;;;;;;
0.379032258;0.677419355;;;;;;
0.379032258;0.677419355;;;;;;
0.403225806;0.596774194;;;;;;
0.330645161;0.669354839;;;;;;
0.322580645;0.677419355;;;;;;
0.338709677;0.572580645;;;;;;
0.370967742;0.669354839;;;;;;
0.346774194;0.653225806;;;;;;
0.322580645;0.653225806;;;;;;
0.362903226;0.741935484;;;;;;
0.314516129;0.620967742;;;;;;
0.346774194;0.669354839;;;;;;
0.370967742;0.629032258;;;;;;
0.491935484;0.653225806;;;;;;
0.346774194;0.588709677;;;;;;
0.387096774;0.64516129;;;;;;
0.403225806;0.588709677;;;;;;
0.282258065;0.564516129;;;;;;
0.35483871;0.677419355;;;;;;
0.387096774;0.612903226;;;;;;
0.290322581;0.620967742;;;;;;
0.322580645;0.669354839;;;;;;
0.225806452;0.596774194;;;;;;
0.338709677;0.588709677;;;;;;
0.370967742;0.669354839;;;;;;
0.193548387;0.669354839;;;;;;
0.35483871;0.717741935;;;;;;
0.298387097;0.596774194;;;;;;
0.35483871;0.629032258;;;;;;
0.322580645;0.64516129;;;;;;
0.435483871;0.661290323;;;;;;
0.419354839;0.637096774;;;;;;
0.35483871;0.588709677;;;;;;
0.314516129;0.661290323;;;;;;
0.379032258;0.653225806;;;;;;
0.225806452;0.588709677;;;;;;
0.346774194;0.677419355;;;;;;
0.338709677;0.685483871;;;;;;
0.451612903;0.580645161;;;;;;
0.387096774;0.661290323;;;;;;
0.403225806;0.64516129;;;;;;
0.419354839;0.588709677;;;;;;
0.379032258;0.677419355;;;;;;
0.338709677;0.64516129;;;;;;
0.322580645;0.64516129;;;;;;
0.362903226;0.661290323;;;;;;
0.419354839;0.580645161;;;;;;
0.39516129;0.572580645;;;;;;
0.379032258;0.629032258;;;;;;
0.419354839;0.693548387;;;;;;
0.290322581;0.620967742;;;;;;
0.346774194;0.709677419;;;;;;
0.379032258;0.637096774;;;;;;
0.362903226;0.548387097;;;;;;
0.362903226;0.64516129;;;;;;
0.306451613;0.629032258;;;;;;
0.338709677;0.588709677;;;;;;
0.322580645;0.685483871;;;;;;
0.35483871;0.685483871;;;;;;
0.370967742;0.596774194;;;;;;
0.387096774;0.661290323;;;;;;
0.362903226;0.701612903;;;;;;
0.411290323;0.60483871;;;;;;
0.39516129;0.637096774;;;;;;
0.330645161;0.701612903;;;;;;
0.330645161;0.637096774;;;;;;
0.379032258;0.596774194;;;;;;
0.39516129;0.588709677;;;;;;
0.35483871;0.596774194;;;;;;
0.379032258;0.637096774;;;;;;
0.266129032;0.637096774;;;;;;
0.419354839;0.661290323;;;;;;
0.314516129;0.64516129;;;;;;
0.282258065;0.709677419;;;;;;
0.330645161;0.653225806;;;;;;
0.346774194;0.580645161;;;;;;
0.379032258;0.741935484;;;;;;
0.306451613;0.596774194;;;;;;
0.322580645;0.620967742;;;;;;
0.330645161;0.612903226;;;;;;
0.362903226;0.64516129;;;;;;
0.322580645;0.701612903;;;;;;
0.379032258;0.677419355;;;;;;
0.322580645;0.661290323;;;;;;
0.306451613;0.637096774;;;;;;
0.306451613;0.596774194;;;;;;
0.330645161;0.661290323;;;;;;
0.298387097;0.693548387;;;;;;
0.290322581;0.620967742;;;;;;
0.387096774;0.637096774;;;;;;
0.298387097;0.637096774;;;;;;
0.362903226;0.64516129;;;;;;
0.362903226;0.620967742;;;;;;
0.290322581;0.661290323;;;;;;
0.379032258;0.64516129;;;;;;
0.217741935;0.653225806;;;;;;
0.403225806;0.637096774;;;;;;
0.387096774;0.60483871;;;;;;
0.387096774;0.629032258;;;;;;
0.322580645;0.596774194;;;;;;
0.290322581;0.685483871;;;;;;
0.370967742;0.677419355;;;;;;
0.306451613;0.653225806;;;;;;
0.362903226;0.677419355;;;;;;
0.39516129;0.637096774;;;;;;
0.298387097;0.685483871;;;;;;
0.346774194;0.64516129;;;;;;
0.322580645;0.64516129;;;;;;
0.306451613;0.693548387;;;;;;
0.35483871;0.685483871;;;;;;
0.290322581;0.653225806;;;;;;
0.338709677;0.653225806;;;;;;
0.403225806;0.701612903;;;;;;
0.338709677;0.596774194;;;;;;
0.387096774;0.580645161;;;;;;
0.35483871;0.612903226;;;;;;
0.362903226;0.60483871;;;;;;
0.338709677;0.64516129;;;;;;
0.322580645;0.653225806;;;;;;
0.443548387;0.60483871;;;;;;
0.330645161;0.64516129;;;;;;
0.370967742;0.709677419;;;;;;
0.322580645;0.637096774;;;;;;
0.306451613;0.661290323;;;;;;
0.39516129;0.588709677;;;;;;
0.362903226;0.661290323;;;;;;
0.298387097;0.653225806;;;;;;
0.330645161;0.677419355;;;;;;
0.314516129;0.701612903;;;;;;
0.379032258;0.677419355;;;;;;
0.25;0.653225806;;;;;;
0.298387097;0.669354839;;;;;;
0.322580645;0.637096774;;;;;;
0.282258065;0.556451613;;;;;;
0.379032258;0.661290323;;;;;;
0.435483871;0.661290323;;;;;;
0.282258065;0.588709677;;;;;;
0.427419355;0.60483871;;;;;;
0.322580645;0.709677419;;;;;;
0.346774194;0.661290323;;;;;;
0.346774194;0.669354839;;;;;;
0.330645161;0.661290323;;;;;;
0.403225806;0.637096774;;;;;;
0.411290323;0.588709677;;;;;;
0.322580645;0.653225806;;;;;;
0.282258065;0.612903226;;;;;;
0.419354839;0.637096774;;;;;;
0.419354839;0.669354839;;;;;;
0.419354839;0.677419355;;;;;;
0.233870968;0.677419355;;;;;;
0.435483871;0.661290323;;;;;;
0.338709677;0.637096774;;;;;;
0.411290323;0.564516129;;;;;;
0.467741935;0.60483871;;;;;;
0.370967742;0.588709677;;;;;;
0.379032258;0.612903226;;;;;;
0.282258065;0.669354839;;;;;;
0.346774194;0.596774194;;;;;;
0.346774194;0.685483871;;;;;;
0.314516129;0.620967742;;;;;;
0.362903226;0.717741935;;;;;;
0.411290323;0.669354839;;;;;;
0.306451613;0.693548387;;;;;;
0.35483871;0.64516129;;;;;;
0.379032258;0.709677419;;;;;;
0.322580645;0.701612903;;;;;;
0.39516129;0.677419355;;;;;;
0.403225806;0.653225806;;;;;;
0.314516129;0.661290323;;;;;;
0.314516129;0.629032258;;;;;;
0.330645161;0.629032258;;;;;;
0.25;0.701612903;;;;;;
0.322580645;0.64516129;;;;;;
0.266129032;0.677419355;;;;;;
0.290322581;0.677419355;;;;;;
0.411290323;0.637096774;;;;;;
0.419354839;0.637096774;;;;;;
0.39516129;0.677419355;;;;;;
0.298387097;0.725806452;;;;;;
0.338709677;0.717741935;;;;;;
0.266129032;0.653225806;;;;;;
0.362903226;0.580645161;;;;;;
0.370967742;0.685483871;;;;;;
0.346774194;0.596774194;;;;;;
0.370967742;0.580645161;;;;;;
0.314516129;0.685483871;;;;;;
0.290322581;0.677419355;;;;;;
0.330645161;0.596774194;;;;;;
0.370967742;0.669354839;;;;;;
0.411290323;0.653225806;;;;;;
0.346774194;0.669354839;;;;;;
0.387096774;0.620967742;;;;;;
0.306451613;0.701612903;;;;;;
0.346774194;0.637096774;;;;;;
0.362903226;0.669354839;;;;;;
0.35483871;0.661290323;;;;;;
0.362903226;0.637096774;;;;;;
0.306451613;0.637096774;;;;;;
0.475806452;0.556451613;;;;;;
0.282258065;0.64516129;;;;;;
0.427419355;0.629032258;;;;;;
0.330645161;0.612903226;;;;;;
0.35483871;0.596774194;;;;;;
0.370967742;0.701612903;;;;;;
0.346774194;0.693548387;;;;;;
0.370967742;0.717741935;;;;;;
0.330645161;0.612903226;;;;;;
0.338709677;0.677419355;;;;;;
0.330645161;0.629032258;;;;;;
0.370967742;0.64516129;;;;;;
0.39516129;0.620967742;;;;;;
0.338709677;0.693548387;;;;;;
0.338709677;0.588709677;;;;;;
0.403225806;0.572580645;;;;;;
0.282258065;0.653225806;;;;;;
0.306451613;0.620967742;;;;;;
0.338709677;0.64516129;;;;;;
0.370967742;0.588709677;;;;;;
0.35483871;0.669354839;;;;;;
0.35483871;0.620967742;;;;;;
0.298387097;0.661290323;;;;;;
0.403225806;0.653225806;;;;;;
0.298387097;0.669354839;;;;;;
0.35483871;0.677419355;;;;;;
0.39516129;0.709677419;;;;;;
0.314516129;0.629032258;;;;;;
0.362903226;0.620967742;;;;;;
0.338709677;0.620967742;;;;;;
0.314516129;0.693548387;;;;;;
0.306451613;0.693548387;;;;;;
0.314516129;0.637096774;;;;;;
0.282258065;0.669354839;;;;;;
0.330645161;0.588709677;;;;;;
0.370967742;0.677419355;;;;;;
0.35483871;0.653225806;;;;;;
0.387096774;0.637096774;;;;;;
0.370967742;0.596774194;;;;;;
0.338709677;0.693548387;;;;;;
0.35483871;0.733870968;;;;;;
0.39516129;0.653225806;;;;;;
0.306451613;0.653225806;;;;;;
0.370967742;0.685483871;;;;;;
0.387096774;0.653225806;;;;;;
0.322580645;0.701612903;;;;;;
0.403225806;0.596774194;;;;;;
0.346774194;0.64516129;;;;;;
0.370967742;0.637096774;;;;;;
0.387096774;0.693548387;;;;;;
0.39516129;0.64516129;;;;;;
0.290322581;0.620967742;;;;;;
0.338709677;0.725806452;;;;;;
0.362903226;0.620967742;;;;;;
0.330645161;0.709677419;;;;;;
0.362903226;0.709677419;;;;;;
0.330645161;0.637096774;;;;;;
0.362903226;0.64516129;;;;;;
0.346774194;0.64516129;;;;;;
0.35483871;0.693548387;;;;;;
0.330645161;0.629032258;;;;;;
0.362903226;0.685483871;;;;;;
0.346774194;0.64516129;;;;;;
0.387096774;0.685483871;;;;;;
0.306451613;0.653225806;;;;;;
0.330645161;0.64516129;;;;;;
0.314516129;0.653225806;;;;;;
0.161290323;0.677419355;;;;;;
0.403225806;0.620967742;;;;;;
0.314516129;0.620967742;;;;;;
0.314516129;0.629032258;;;;;;
0.338709677;0.677419355;;;;;;
0.39516129;0.701612903;;;;;;
0.379032258;0.677419355;;;;;;
0.35483871;0.637096774;;;;;;
0.290322581;0.677419355;;;;;;
0.39516129;0.629032258;;;;;;
0.314516129;0.620967742;;;;;;
0.35483871;0.685483871;;;;;;
0.298387097;0.612903226;;;;;;
0.338709677;0.64516129;;;;;;
0.39516129;0.620967742;;;;;;
0.322580645;0.580645161;;;;;;
0.370967742;0.661290323;;;;;;
0.330645161;0.741935484;;;;;;
0.427419355;0.653225806;;;;;;
0.330645161;0.64516129;;;;;;
0.314516129;0.709677419;;;;;;
0.387096774;0.693548387;;;;;;
0.379032258;0.733870968;;;;;;
0.346774194;0.782258065;;;;;;
0.346774194;0.685483871;;;;;;
0.330645161;0.709677419;;;;;;
0.403225806;0.733870968;;;;;;
0.35483871;0.685483871;;;;;;
0.298387097;0.580645161;;;;;;
0.330645161;0.653225806;;;;;;
0.387096774;0.709677419;;;;;;
0.370967742;0.612903226;;;;;;
0.290322581;0.629032258;;;;;;
0.282258065;0.709677419;;;;;;
0.379032258;0.612903226;;;;;;
0.330645161;0.629032258;;;;;;
0.427419355;0.685483871;;;;;;
0.330645161;0.701612903;;;;;;
0.387096774;0.629032258;;;;;;
0.362903226;0.669354839;;;;;;
0.419354839;0.620967742;;;;;;
0.338709677;0.725806452;;;;;;
0.411290323;0.669354839;;;;;;
0.387096774;0.685483871;;;;;;
0.362903226;0.596774194;;;;;;
0.290322581;0.669354839;;;;;;
0.419354839;0.620967742;;;;;;
0.387096774;0.596774194;;;;;;
0.338709677;0.701612903;;;;;;
0.387096774;0.637096774;;;;;;
0.39516129;0.596774194;;;;;;
0.322580645;0.612903226;;;;;;
0.379032258;0.580645161;;;;;;
0.403225806;0.612903226;;;;;;
0.346774194;0.653225806;;;;;;
0.362903226;0.741935484;;;;;;
0.435483871;0.685483871;;;;;;
0.427419355;0.685483871;;;;;;
0.322580645;0.693548387;;;;;;
0.419354839;0.669354839;;;;;;
0.290322581;0.693548387;;;;;;
0.379032258;0.717741935;;;;;;
0.282258065;0.693548387;;;;;;
0.290322581;0.629032258;;;;;;
0.338709677;0.629032258;;;;;;
0.39516129;0.677419355;;;;;;
0.362903226;0.717741935;;;;;;
0.274193548;0.709677419;;;;;;
0.330645161;0.637096774;;;;;;
0.387096774;0.669354839;;;;;;
0.427419355;0.60483871;;;;;;
0.346774194;0.60483871;;;;;;
0.370967742;0.669354839;;;;;;
0.39516129;0.661290323;;;;;;
0.35483871;0.60483871;;;;;;
0.387096774;0.725806452;;;;;;
0.39516129;0.653225806;;;;;;
0.362903226;0.677419355;;;;;;
0.322580645;0.60483871;;;;;;
0.362903226;0.669354839;;;;;;
0.35483871;0.60483871;;;;;;
0.411290323;0.64516129;;;;;;
0.35483871;0.64516129;;;;;;
0.427419355;0.661290323;;;;;;
0.274193548;0.572580645;;;;;;
0.322580645;0.653225806;;;;;;
0.322580645;0.653225806;;;;;;
0.362903226;0.653225806;;;;;;
0.290322581;0.629032258;;;;;;
0.379032258;0.685483871;;;;;;
0.258064516;0.677419355;;;;;;
0.362903226;0.709677419;;;;;;
0.338709677;0.64516129;;;;;;
0.346774194;0.693548387;;;;;;
0.39516129;0.653225806;;;;;;
0.387096774;0.580645161;;;;;;
0.330645161;0.661290323;;;;;;
0.314516129;0.669354839;;;;;;
0.290322581;0.693548387;;;;;;
0.274193548;0.629032258;;;;;;
0.330645161;0.661290323;;;;;;
0.266129032;0.661290323;;;;;;
0.346774194;0.685483871;;;;;;
0.387096774;0.637096774;;;;;;
0.314516129;0.637096774;;;;;;
0.314516129;0.612903226;;;;;;
0.306451613;0.629032258;;;;;;
0.370967742;0.620967742;;;;;;
0.387096774;0.629032258;;;;;;
0.314516129;0.60483871;;;;;;
0.338709677;0.717741935;;;;;;
0.443548387;0.620967742;;;;;;
0.403225806;0.612903226;;;;;;
0.330645161;0.64516129;;;;;;
0.419354839;0.620967742;;;;;;
0.370967742;0.596774194;;;;;;
0.370967742;0.701612903;;;;;;
0.403225806;0.653225806;;;;;;
0.39516129;0.661290323;;;;;;
0.370967742;0.709677419;;;;;;
0.387096774;0.60483871;;;;;;
0.338709677;0.661290323;;;;;;
0.233870968;0.60483871;;;;;;
0.338709677;0.717741935;;;;;;
0.306451613;0.580645161;;;;;;
0.322580645;0.685483871;;;;;;
0.39516129;0.653225806;;;;;;
0.379032258;0.693548387;;;;;;
0.338709677;0.693548387;;;;;;
0.411290323;0.653225806;;;;;;
0.443548387;0.701612903;;;;;;
0.330645161;0.661290323;;;;;;
0.35483871;0.661290323;;;;;;
0.338709677;0.64516129;;;;;;
0.39516129;0.60483871;;;;;;
0.290322581;0.620967742;;;;;;
0.346774194;0.774193548;;;;;;
0.330645161;0.677419355;;;;;;
0.306451613;0.64516129;;;;;;
0.387096774;0.620967742;;;;;;
0.338709677;0.629032258;;;;;;
0.330645161;0.709677419;;;;;;
0.387096774;0.572580645;;;;;;
0.370967742;0.677419355;;;;;;
0.346774194;0.612903226;;;;;;
0.322580645;0.629032258;;;;;;
0.370967742;0.669354839;;;;;;
0.435483871;0.669354839;;;;;;
0.290322581;0.629032258;;;;;;
0.387096774;0.620967742;;;;;;
0.338709677;0.64516129;;;;;;
0.379032258;0.701612903;;;;;;
0.314516129;0.637096774;;;;;;
0.282258065;0.60483871;;;;;;
0.330645161;0.556451613;;;;;;
0.306451613;0.612903226;;;;;;
0.39516129;0.64516129;;;;;;
0.314516129;0.693548387;;;;;;
0.266129032;0.596774194;;;;;;
0.39516129;0.677419355;;;;;;
0.266129032;0.64516129;;;;;;
0.282258065;0.596774194;;;;;;
0.362903226;0.620967742;;;;;;
0.370967742;0.669354839;;;;;;
0.322580645;0.596774194;;;;;;
0.298387097;0.653225806;;;;;;
0.338709677;0.564516129;;;;;;
0.274193548;0.620967742;;;;;;
0.379032258;0.75;;;;;;
0.338709677;0.629032258;;;;;;
0.39516129;0.64516129;;;;;;
0.467741935;0.629032258;;;;;;
0.39516129;0.580645161;;;;;;
0.338709677;0.661290323;;;;;;
0.306451613;0.653225806;;;;;;
0.35483871;0.620967742;;;;;;
0.35483871;0.701612903;;;;;;
0.330645161;0.677419355;;;;;;
0.35483871;0.677419355;;;;;;
0.282258065;0.629032258;;;;;;
0.411290323;0.709677419;;;;;;
0.233870968;0.620967742;;;;;;
0.427419355;0.741935484;;;;;;
0.322580645;0.677419355;;;;;;
0.346774194;0.64516129;;;;;;
0.39516129;0.725806452;;;;;;
0.322580645;0.64516129;;;;;;
0.346774194;0.629032258;;;;;;
0.266129032;0.677419355;;;;;;
0.39516129;0.620967742;;;;;;
0.387096774;0.64516129;;;;;;
0.435483871;0.64516129;;;;;;
0.282258065;0.532258065;;;;;;
0.338709677;0.685483871;;;;;;
0.322580645;0.612903226;;;;;;
0.25;0.629032258;;;;;;
0.39516129;0.661290323;;;;;;
0.411290323;0.612903226;;;;;;
0.338709677;0.580645161;;;;;;
0.282258065;0.612903226;;;;;;
0.282258065;0.64516129;;;;;;
0.314516129;0.717741935;;;;;;
0.346774194;0.685483871;;;;;;
0.322580645;0.661290323;;;;;;
0.274193548;0.637096774;;;;;;
0.379032258;0.64516129;;;;;;
0.314516129;0.685483871;;;;;;
0.411290323;0.693548387;;;;;;
0.314516129;0.661290323;;;;;;
0.330645161;0.717741935;;;;;;
0.338709677;0.661290323;;;;;;
0.370967742;0.693548387;;;;;;
0.379032258;0.701612903;;;;;;
0.338709677;0.540322581;;;;;;
0.330645161;0.629032258;;;;;;
0.266129032;0.653225806;;;;;;
0.338709677;0.556451613;;;;;;
0.330645161;0.701612903;;;;;;
0.435483871;0.637096774;;;;;;
0.322580645;0.661290323;;;;;;
0.362903226;0.653225806;;;;;;
0.443548387;0.64516129;;;;;;
0.35483871;0.596774194;;;;;;
0.35483871;0.717741935;;;;;;
0.379032258;0.637096774;;;;;;
0.370967742;0.637096774;;;;;;
0.290322581;0.60483871;;;;;;
0.459677419;0.685483871;;;;;;
0.338709677;0.588709677;;;;;;
0.314516129;0.669354839;;;;;;
0.387096774;0.733870968;;;;;;
0.306451613;0.60483871;;;;;;
0.322580645;0.661290323;;;;;;
0.290322581;0.669354839;;;;;;
0.362903226;0.685483871;;;;;;
0.330645161;0.572580645;;;;;;
0.362903226;0.548387097;;;;;;
0.39516129;0.669354839;;;;;;
0.370967742;0.725806452;;;;;;
0.39516129;0.556451613;;;;;;
0.330645161;0.620967742;;;;;;
0.274193548;0.629032258;;;;;;
0.387096774;0.677419355;;;;;;
0.330645161;0.64516129;;;;;;
0.346774194;0.669354839;;;;;;
0.362903226;0.60483871;;;;;;
0.35483871;0.580645161;;;;;;
0.370967742;0.580645161;;;;;;
0.306451613;0.596774194;;;;;;
0.346774194;0.60483871;;;;;;
0.322580645;0.588709677;;;;;;
0.370967742;0.596774194;;;;;;
0.419354839;0.774193548;;;;;;
0.379032258;0.612903226;;;;;;
0.330645161;0.588709677;;;;;;
0.427419355;0.629032258;;;;;;
0.379032258;0.620967742;;;;;;
0.35483871;0.693548387;;;;;;
0.298387097;0.580645161;;;;;;
0.298387097;0.709677419;;;;;;
0.387096774;0.661290323;;;;;;
0.330645161;0.653225806;;;;;;
0.314516129;0.637096774;;;;;;
0.403225806;0.677419355;;;;;;
0.35483871;0.556451613;;;;;;
0.290322581;0.637096774;;;;;;
0.290322581;0.685483871;;;;;;
0.370967742;0.677419355;;;;;;
0.330645161;0.60483871;;;;;;
0.370967742;0.588709677;;;;;;
0.338709677;0.620967742;;;;;;
0.362903226;0.685483871;;;;;;
0.387096774;0.677419355;;;;;;
0.314516129;0.64516129;;;;;;
0.338709677;0.693548387;;;;;;
0.459677419;0.669354839;;;;;;
0.362903226;0.620967742;;;;;;
0.362903226;0.693548387;;;;;;
0.346774194;0.661290323;;;;;;
0.322580645;0.612903226;;;;;;
0.306451613;0.637096774;;;;;;
0.330645161;0.693548387;;;;;;
0.362903226;0.612903226;;;;;;
0.330645161;0.669354839;;;;;;
0.411290323;0.685483871;;;;;;
0.322580645;0.75;;;;;;
0.379032258;0.661290323;;;;;;
0.330645161;0.580645161;;;;;;
0.346774194;0.685483871;;;;;;
0.330645161;0.677419355;;;;;;
0.346774194;0.612903226;;;;;;
0.35483871;0.629032258;;;;;;
0.370967742;0.64516129;;;;;;
0.387096774;0.685483871;;;;;;
0.330645161;0.64516129;;;;;;
0.35483871;0.572580645;;;;;;
0.338709677;0.637096774;;;;;;
0.419354839;0.572580645;;;;;;
0.241935484;0.60483871;;;;;;
0.35483871;0.580645161;;;;;;
0.322580645;0.709677419;;;;;;
0.322580645;0.669354839;;;;;;
0.322580645;0.556451613;;;;;;
0.362903226;0.653225806;;;;;;
0.322580645;0.733870968;;;;;;
0.370967742;0.629032258;;;;;;
0.290322581;0.669354839;;;;;;
0.282258065;0.709677419;;;;;;
0.370967742;0.64516129;;;;;;
0.35483871;0.64516129;;;;;;
0.314516129;0.669354839;;;;;;
0.330645161;0.653225806;;;;;;
0.338709677;0.491935484;;;;;;
0.306451613;0.701612903;;;;;;
0.403225806;0.637096774;;;;;;
0.298387097;0.596774194;;;;;;
0.362903226;0.60483871;;;;;;
0.338709677;0.677419355;;;;;;
0.379032258;0.685483871;;;;;;
0.387096774;0.596774194;;;;;;
0.290322581;0.612903226;;;;;;
0.266129032;0.620967742;;;;;;
0.35483871;0.669354839;;;;;;
0.362903226;0.693548387;;;;;;
0.298387097;0.693548387;;;;;;
0.338709677;0.612903226;;;;;;
0.346774194;0.677419355;;;;;;
0.35483871;0.677419355;;;;;;
0.427419355;0.620967742;;;;;;
0.411290323;0.685483871;;;;;;
0.403225806;0.741935484;;;;;;
0.39516129;0.685483871;;;;;;
0.35483871;0.653225806;;;;;;
0.362903226;0.596774194;;;;;;
0.314516129;0.709677419;;;;;;
0.322580645;0.709677419;;;;;;
0.362903226;0.637096774;;;;;;
0.322580645;0.64516129;;;;;;
0.314516129;0.612903226;;;;;;
0.403225806;0.637096774;;;;;;
0.379032258;0.669354839;;;;;;
0.314516129;0.661290323;;;;;;
0.314516129;0.653225806;;;;;;
0.314516129;0.661290323;;;;;;
0.306451613;0.701612903;;;;;;
0.282258065;0.653225806;;;;;;
0.419354839;0.620967742;;;;;;
0.338709677;0.661290323;;;;;;
0.362903226;0.629032258;;;;;;
0.379032258;0.693548387;;;;;;
0.330645161;0.64516129;;;;;;
0.314516129;0.701612903;;;;;;
0.290322581;0.669354839;;;;;;
0.314516129;0.580645161;;;;;;
0.362903226;0.629032258;;;;;;
0.379032258;0.669354839;;;;;;
0.330645161;0.717741935;;;;;;
0.306451613;0.653225806;;;;;;
0.387096774;0.709677419;;;;;;
0.362903226;0.685483871;;;;;;
0.346774194;0.620967742;;;;;;
0.338709677;0.677419355;;;;;;
0.338709677;0.596774194;;;;;;
0.338709677;0.685483871;;;;;;
0.274193548;0.661290323;;;;;;
0.330645161;0.693548387;;;;;;
0.379032258;0.677419355;;;;;;
0.314516129;0.653225806;;;;;;
0.362903226;0.612903226;;;;;;
0.346774194;0.637096774;;;;;;
0.379032258;0.629032258;;;;;;
0.338709677;0.60483871;;;;;;
0.274193548;0.64516129;;;;;;
0.370967742;0.709677419;;;;;;
0.346774194;0.629032258;;;;;;
0.338709677;0.596774194;;;;;;
0.362903226;0.629032258;;;;;;
0.35483871;0.669354839;;;;;;
0.282258065;0.685483871;;;;;;
0.379032258;0.677419355;;;;;;
0.338709677;0.653225806;;;;;;
0.379032258;0.677419355;;;;;;
0.314516129;0.612903226;;;;;;
0.362903226;0.661290323;;;;;;
0.322580645;0.556451613;;;;;;
0.314516129;0.709677419;;;;;;
0.346774194;0.725806452;;;;;;
0.346774194;0.596774194;;;;;;
0.362903226;0.75;;;;;;
0.258064516;0.693548387;;;;;;
0.387096774;0.637096774;;;;;;
0.330645161;0.774193548;;;;;;
0.379032258;0.64516129;;;;;;
0.387096774;0.661290323;;;;;;
0.387096774;0.677419355;;;;;;
0.314516129;0.620967742;;;;;;
0.35483871;0.64516129;;;;;;
0.322580645;0.620967742;;;;;;
0.25;0.661290323;;;;;;
0.362903226;0.693548387;;;;;;
0.419354839;0.596774194;;;;;;
0.282258065;0.653225806;;;;;;
0.435483871;0.612903226;;;;;;
0.330645161;0.677419355;;;;;;
0.306451613;0.60483871;;;;;;
0.362903226;0.669354839;;;;;;
0.427419355;0.612903226;;;;;;
0.282258065;0.637096774;;;;;;
0.314516129;0.677419355;;;;;;
0.35483871;0.709677419;;;;;;
0.419354839;0.612903226;;;;;;
0.39516129;0.693548387;;;;;;
0.330645161;0.669354839;;;;;;
0.362903226;0.669354839;;;;;;
0.330645161;0.612903226;;;;;;
0.362903226;0.620967742;;;;;;
0.35483871;0.629032258;;;;;;
0.362903226;0.661290323;;;;;;
0.274193548;0.677419355;;;;;;
0.290322581;0.653225806;;;;;;
0.387096774;0.64516129;;;;;;
0.362903226;0.556451613;;;;;;
0.379032258;0.637096774;;;;;;
0.282258065;0.612903226;;;;;;
0.338709677;0.637096774;;;;;;
0.362903226;0.653225806;;;;;;
0.314516129;0.60483871;;;;;;
0.306451613;0.661290323;;;;;;
0.338709677;0.64516129;;;;;;
0.35483871;0.669354839;;;;;;
0.411290323;0.677419355;;;;;;
0.403225806;0.612903226;;;;;;
0.362903226;0.661290323;;;;;;
0.403225806;0.612903226;;;;;;
0.35483871;0.64516129;;;;;;
0.403225806;0.637096774;;;;;;
0.411290323;0.653225806;;;;;;
0.35483871;0.669354839;;;;;;
0.379032258;0.637096774;;;;;;
0.379032258;0.60483871;;;;;;
0.379032258;0.629032258;;;;;;
0.403225806;0.701612903;;;;;;
0.306451613;0.620967742;;;;;;
0.314516129;0.540322581;;;;;;
0.35483871;0.596774194;;;;;;
0.379032258;0.685483871;;;;;;
0.330645161;0.60483871;;;;;;
0.346774194;0.60483871;;;;;;
0.362903226;0.685483871;;;;;;
0.362903226;0.701612903;;;;;;
0.35483871;0.669354839;;;;;;
0.346774194;0.612903226;;;;;;
0.39516129;0.685483871;;;;;;
0.370967742;0.669354839;;;;;;
0.35483871;0.588709677;;;;;;
0.338709677;0.580645161;;;;;;
0.370967742;0.629032258;;;;;;
0.370967742;0.637096774;;;;;;
0.314516129;0.701612903;;;;;;
0.379032258;0.612903226;;;;;;
0.338709677;0.693548387;;;;;;
0.379032258;0.629032258;;;;;;
0.411290323;0.612903226;;;;;;
0.298387097;0.725806452;;;;;;
0.314516129;0.556451613;;;;;;
0.306451613;0.653225806;;;;;;
0.411290323;0.661290323;;;;;;
0.35483871;0.709677419;;;;;;
0.298387097;0.653225806;;;;;;
